,datetime,holiday,workingday,temp,atemp,humidity,windspeed,hour,date,date_newyear_num,count,season_1,season_2,season_3,season_4,weather_1,weather_2,weather_3,weather_4,weekday_Friday,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday
178,2011-01-08 17:00:00,0,0,6.56,6.06,37,36.9974,17,2011-01-08,7,69,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
179,2011-01-08 18:00:00,0,0,5.74,6.06,39,19.9995,18,2011-01-08,7,55,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
180,2011-01-08 19:00:00,0,0,5.74,6.06,36,16.9979,19,2011-01-08,7,30,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
181,2011-01-08 20:00:00,0,0,4.92,6.06,36,16.9979,20,2011-01-08,7,28,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
182,2011-01-08 21:00:00,0,0,4.92,5.305,39,23.9994,21,2011-01-08,7,37,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
183,2011-01-08 22:00:00,0,0,4.92,5.305,36,26.0027,22,2011-01-08,7,34,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
184,2011-01-08 23:00:00,0,0,4.1,3.03,39,30.0026,23,2011-01-08,7,22,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
185,2011-01-09 00:00:00,0,0,4.1,3.79,42,26.0027,0,2011-01-09,8,25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
186,2011-01-09 01:00:00,0,0,4.1,3.03,42,31.0009,1,2011-01-09,8,12,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
187,2011-01-09 02:00:00,0,0,4.1,3.03,46,31.0009,2,2011-01-09,8,11,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
188,2011-01-09 03:00:00,0,0,4.1,3.79,46,27.9993,3,2011-01-09,8,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
189,2011-01-09 04:00:00,0,0,3.28,4.545,53,12.998,4,2011-01-09,8,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
190,2011-01-09 05:00:00,0,0,3.28,4.545,53,12.998,5,2011-01-09,8,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
191,2011-01-09 06:00:00,0,0,4.1,4.545,49,19.0012,6,2011-01-09,8,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
192,2011-01-09 07:00:00,0,0,3.28,4.545,53,12.998,7,2011-01-09,8,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
193,2011-01-09 08:00:00,0,0,4.1,4.545,49,19.0012,8,2011-01-09,8,10,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
194,2011-01-09 09:00:00,0,0,4.92,3.79,46,35.0008,9,2011-01-09,8,19,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
195,2011-01-09 10:00:00,0,0,5.74,5.305,43,26.0027,10,2011-01-09,8,49,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
196,2011-01-09 11:00:00,0,0,6.56,6.06,40,35.0008,11,2011-01-09,8,49,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
197,2011-01-09 12:00:00,0,0,7.38,6.82,37,30.0026,12,2011-01-09,8,83,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
198,2011-01-09 13:00:00,0,0,8.2,8.335,34,30.0026,13,2011-01-09,8,75,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
199,2011-01-09 14:00:00,0,0,9.02,9.09,32,31.0009,14,2011-01-09,8,72,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
200,2011-01-09 15:00:00,0,0,9.02,9.85,35,23.9994,15,2011-01-09,8,82,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
201,2011-01-09 16:00:00,0,0,8.2,8.335,34,30.0026,16,2011-01-09,8,92,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
202,2011-01-09 17:00:00,0,0,7.38,7.575,37,26.0027,17,2011-01-09,8,62,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
203,2011-01-09 18:00:00,0,0,6.56,6.82,40,22.0028,18,2011-01-09,8,48,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
204,2011-01-09 19:00:00,0,0,6.56,6.82,43,22.0028,19,2011-01-09,8,41,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
205,2011-01-09 20:00:00,0,0,5.74,6.06,46,16.9979,20,2011-01-09,8,38,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
206,2011-01-09 21:00:00,0,0,5.74,5.305,46,27.9993,21,2011-01-09,8,20,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
207,2011-01-09 22:00:00,0,0,5.74,6.06,46,19.9995,22,2011-01-09,8,15,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
208,2011-01-09 23:00:00,0,0,4.92,6.82,50,12.998,23,2011-01-09,8,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
209,2011-01-10 00:00:00,0,1,4.92,6.06,50,19.0012,0,2011-01-10,9,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
210,2011-01-10 01:00:00,0,1,4.92,6.06,50,19.0012,1,2011-01-10,9,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
211,2011-01-10 02:00:00,0,1,4.92,6.06,50,15.0013,2,2011-01-10,9,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
212,2011-01-10 03:00:00,0,1,4.92,6.06,50,15.0013,3,2011-01-10,9,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
213,2011-01-10 04:00:00,0,1,4.1,6.06,54,8.9981,4,2011-01-10,9,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
214,2011-01-10 05:00:00,0,1,4.1,5.305,54,16.9979,5,2011-01-10,9,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
215,2011-01-10 06:00:00,0,1,4.92,6.06,50,19.0012,6,2011-01-10,9,31,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
216,2011-01-10 07:00:00,0,1,4.92,6.06,50,15.0013,7,2011-01-10,9,77,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
217,2011-01-10 08:00:00,0,1,4.92,6.06,50,19.0012,8,2011-01-10,9,188,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
218,2011-01-10 09:00:00,0,1,5.74,6.06,50,16.9979,9,2011-01-10,9,94,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
219,2011-01-10 10:00:00,0,1,5.74,6.06,50,19.9995,10,2011-01-10,9,31,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
220,2011-01-10 11:00:00,0,1,6.56,6.82,47,19.0012,11,2011-01-10,9,30,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
221,2011-01-10 12:00:00,0,1,8.2,9.09,40,19.0012,12,2011-01-10,9,52,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
222,2011-01-10 13:00:00,0,1,8.2,9.09,40,19.0012,13,2011-01-10,9,54,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
223,2011-01-10 14:00:00,0,1,8.2,9.85,40,15.0013,14,2011-01-10,9,47,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
224,2011-01-10 15:00:00,0,1,8.2,9.85,40,15.0013,15,2011-01-10,9,45,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
225,2011-01-10 16:00:00,0,1,8.2,10.605,40,8.9981,16,2011-01-10,9,74,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
226,2011-01-10 17:00:00,0,1,8.2,11.365,40,7.0015,17,2011-01-10,9,178,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
227,2011-01-10 18:00:00,0,1,8.2,9.85,40,15.0013,18,2011-01-10,9,155,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
228,2011-01-10 19:00:00,0,1,6.56,8.335,47,11.0014,19,2011-01-10,9,95,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
229,2011-01-10 20:00:00,0,1,6.56,8.335,50,11.0014,20,2011-01-10,9,74,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
230,2011-01-10 21:00:00,0,1,5.74,6.82,59,12.998,21,2011-01-10,9,38,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
231,2011-01-10 22:00:00,0,1,5.74,7.575,59,11.0014,22,2011-01-10,9,24,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
232,2011-01-10 23:00:00,0,1,5.74,7.575,59,11.0014,23,2011-01-10,9,18,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
233,2011-01-11 00:00:00,0,1,5.74,8.335,59,7.0015,0,2011-01-11,10,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
234,2011-01-11 01:00:00,0,1,5.74,7.575,59,11.0014,1,2011-01-11,10,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
235,2011-01-11 02:00:00,0,1,6.56,7.575,55,12.998,2,2011-01-11,10,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
236,2011-01-11 05:00:00,0,1,6.56,9.09,55,8.9981,5,2011-01-11,10,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
237,2011-01-11 06:00:00,0,1,6.56,9.09,55,8.9981,6,2011-01-11,10,27,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
238,2011-01-11 07:00:00,0,1,6.56,11.365,55,0.0,7,2011-01-11,10,99,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
239,2011-01-11 08:00:00,0,1,7.38,10.605,51,6.0032,8,2011-01-11,10,217,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
240,2011-01-11 09:00:00,0,1,7.38,9.85,51,11.0014,9,2011-01-11,10,130,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
241,2011-01-11 10:00:00,0,1,8.2,10.605,51,11.0014,10,2011-01-11,10,54,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
242,2011-01-11 11:00:00,0,1,8.2,10.605,47,8.9981,11,2011-01-11,10,35,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
243,2011-01-11 12:00:00,0,1,8.2,11.365,51,7.0015,12,2011-01-11,10,57,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
244,2011-01-11 13:00:00,0,1,8.2,11.365,59,6.0032,13,2011-01-11,10,52,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
245,2011-01-11 14:00:00,0,1,8.2,11.365,59,6.0032,14,2011-01-11,10,63,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
246,2011-01-11 15:00:00,0,1,6.56,9.85,80,6.0032,15,2011-01-11,10,47,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
247,2011-01-11 16:00:00,0,1,6.56,7.575,86,15.0013,16,2011-01-11,10,76,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
248,2011-01-11 17:00:00,0,1,6.56,7.575,86,15.0013,17,2011-01-11,10,136,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
249,2011-01-11 18:00:00,0,1,6.56,9.09,93,7.0015,18,2011-01-11,10,95,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
250,2011-01-11 19:00:00,0,1,6.56,11.365,93,0.0,19,2011-01-11,10,51,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
251,2011-01-11 20:00:00,0,1,6.56,7.575,93,12.998,20,2011-01-11,10,32,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
252,2011-01-11 21:00:00,0,1,6.56,9.85,86,6.0032,21,2011-01-11,10,20,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
253,2011-01-11 22:00:00,0,1,6.56,9.09,93,7.0015,22,2011-01-11,10,29,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
254,2011-01-11 23:00:00,0,1,6.56,9.85,93,6.0032,23,2011-01-11,10,19,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
255,2011-01-12 00:00:00,0,1,6.56,9.85,86,6.0032,0,2011-01-12,11,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
256,2011-01-12 01:00:00,0,1,6.56,9.09,86,7.0015,1,2011-01-12,11,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
257,2011-01-12 02:00:00,0,1,5.74,7.575,86,8.9981,2,2011-01-12,11,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
258,2011-01-12 05:00:00,0,1,5.74,7.575,86,11.0014,5,2011-01-12,11,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
259,2011-01-12 06:00:00,0,1,4.92,7.575,93,8.9981,6,2011-01-12,11,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
260,2011-01-12 07:00:00,0,1,5.74,7.575,69,8.9981,7,2011-01-12,11,54,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
261,2011-01-12 08:00:00,0,1,6.56,8.335,59,11.0014,8,2011-01-12,11,128,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
262,2011-01-12 09:00:00,0,1,6.56,6.82,59,22.0028,9,2011-01-12,11,81,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
263,2011-01-12 10:00:00,0,1,7.38,9.09,55,15.0013,10,2011-01-12,11,39,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
264,2011-01-12 11:00:00,0,1,8.2,9.09,51,26.0027,11,2011-01-12,11,35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
265,2011-01-12 12:00:00,0,1,8.2,7.575,47,39.0007,12,2011-01-12,11,55,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
266,2011-01-12 13:00:00,0,1,9.02,9.85,44,23.9994,13,2011-01-12,11,49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
267,2011-01-12 14:00:00,0,1,8.2,9.09,47,22.0028,14,2011-01-12,11,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
268,2011-01-12 15:00:00,0,1,8.2,8.335,47,27.9993,15,2011-01-12,11,49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
269,2011-01-12 16:00:00,0,1,9.02,9.85,44,22.0028,16,2011-01-12,11,68,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
270,2011-01-12 17:00:00,0,1,8.2,9.09,47,23.9994,17,2011-01-12,11,139,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
271,2011-01-12 18:00:00,0,1,8.2,7.575,47,35.0008,18,2011-01-12,11,137,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
272,2011-01-12 19:00:00,0,1,7.38,7.575,47,27.9993,19,2011-01-12,11,83,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
273,2011-01-12 20:00:00,0,1,6.56,6.82,50,22.0028,20,2011-01-12,11,56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
274,2011-01-12 21:00:00,0,1,6.56,6.82,55,22.0028,21,2011-01-12,11,57,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
275,2011-01-12 22:00:00,0,1,6.56,6.06,55,30.0026,22,2011-01-12,11,33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
276,2011-01-12 23:00:00,0,1,5.74,5.305,59,27.9993,23,2011-01-12,11,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
277,2011-01-13 00:00:00,0,1,5.74,6.06,59,19.0012,0,2011-01-13,12,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
278,2011-01-13 01:00:00,0,1,5.74,6.06,50,19.0012,1,2011-01-13,12,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
279,2011-01-13 02:00:00,0,1,5.74,6.06,50,23.9994,2,2011-01-13,12,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
280,2011-01-13 03:00:00,0,1,5.74,6.06,50,22.0028,3,2011-01-13,12,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
281,2011-01-13 04:00:00,0,1,5.74,6.06,50,16.9979,4,2011-01-13,12,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
282,2011-01-13 05:00:00,0,1,5.74,6.06,50,19.9995,5,2011-01-13,12,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
283,2011-01-13 06:00:00,0,1,4.92,7.575,54,8.9981,6,2011-01-13,12,28,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
284,2011-01-13 07:00:00,0,1,4.92,7.575,54,8.9981,7,2011-01-13,12,72,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
285,2011-01-13 08:00:00,0,1,5.74,6.82,50,12.998,8,2011-01-13,12,202,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
286,2011-01-13 09:00:00,0,1,5.74,6.06,50,22.0028,9,2011-01-13,12,139,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
287,2011-01-13 10:00:00,0,1,6.56,6.82,50,23.9994,10,2011-01-13,12,38,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
288,2011-01-13 11:00:00,0,1,8.2,8.335,44,30.0026,11,2011-01-13,12,37,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
289,2011-01-13 12:00:00,0,1,8.2,8.335,44,27.9993,12,2011-01-13,12,52,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
290,2011-01-13 13:00:00,0,1,9.02,9.85,41,30.0026,13,2011-01-13,12,83,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
291,2011-01-13 14:00:00,0,1,9.02,9.85,41,26.0027,14,2011-01-13,12,42,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
292,2011-01-13 15:00:00,0,1,9.84,10.605,38,19.9995,15,2011-01-13,12,60,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
293,2011-01-13 16:00:00,0,1,9.84,10.605,38,23.9994,16,2011-01-13,12,78,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
294,2011-01-13 17:00:00,0,1,8.2,9.09,40,19.0012,17,2011-01-13,12,162,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
295,2011-01-13 18:00:00,0,1,8.2,9.09,40,22.0028,18,2011-01-13,12,144,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
296,2011-01-13 19:00:00,0,1,6.56,7.575,47,16.9979,19,2011-01-13,12,99,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
297,2011-01-13 20:00:00,0,1,6.56,7.575,47,15.0013,20,2011-01-13,12,64,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
298,2011-01-13 21:00:00,0,1,5.74,6.06,46,19.9995,21,2011-01-13,12,40,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
299,2011-01-13 22:00:00,0,1,5.74,6.06,46,22.0028,22,2011-01-13,12,30,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
300,2011-01-13 23:00:00,0,1,4.92,6.82,50,12.998,23,2011-01-13,12,15,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
301,2011-01-14 00:00:00,0,1,4.92,6.82,50,12.998,0,2011-01-14,13,14,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
302,2011-01-14 01:00:00,0,1,4.1,6.06,54,11.0014,1,2011-01-14,13,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
303,2011-01-14 02:00:00,0,1,4.1,6.06,54,8.9981,2,2011-01-14,13,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
304,2011-01-14 03:00:00,0,1,4.1,6.82,54,7.0015,3,2011-01-14,13,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
305,2011-01-14 05:00:00,0,1,4.1,6.82,54,6.0032,5,2011-01-14,13,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
306,2011-01-14 06:00:00,0,1,4.1,9.09,54,0.0,6,2011-01-14,13,17,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
307,2011-01-14 07:00:00,0,1,4.1,6.06,74,11.0014,7,2011-01-14,13,70,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
308,2011-01-14 08:00:00,0,1,4.92,8.335,68,0.0,8,2011-01-14,13,158,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
309,2011-01-14 09:00:00,0,1,5.74,7.575,69,8.9981,9,2011-01-14,13,117,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
310,2011-01-14 10:00:00,0,1,7.38,9.09,55,12.998,10,2011-01-14,13,44,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
311,2011-01-14 11:00:00,0,1,7.38,8.335,51,19.0012,11,2011-01-14,13,53,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
312,2011-01-14 12:00:00,0,1,8.2,9.85,44,16.9979,12,2011-01-14,13,61,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
313,2011-01-14 13:00:00,0,1,9.02,9.85,37,26.0027,13,2011-01-14,13,77,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
314,2011-01-14 14:00:00,0,1,9.02,10.605,41,19.0012,14,2011-01-14,13,64,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
315,2011-01-14 15:00:00,0,1,9.84,12.12,38,11.0014,15,2011-01-14,13,68,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
316,2011-01-14 16:00:00,0,1,9.02,12.12,41,7.0015,16,2011-01-14,13,90,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
317,2011-01-14 17:00:00,0,1,9.02,11.365,41,11.0014,17,2011-01-14,13,159,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
318,2011-01-14 18:00:00,0,1,8.2,12.88,47,0.0,18,2011-01-14,13,139,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
319,2011-01-14 19:00:00,0,1,6.56,9.85,59,6.0032,19,2011-01-14,13,92,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
320,2011-01-14 20:00:00,0,1,7.38,12.12,59,0.0,20,2011-01-14,13,68,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
321,2011-01-14 21:00:00,0,1,6.56,11.365,69,0.0,21,2011-01-14,13,52,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
322,2011-01-14 22:00:00,0,1,6.56,11.365,69,0.0,22,2011-01-14,13,36,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
323,2011-01-14 23:00:00,0,1,7.38,12.12,55,0.0,23,2011-01-14,13,27,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
324,2011-01-15 00:00:00,0,0,7.38,12.12,55,0.0,0,2011-01-15,14,28,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
325,2011-01-15 01:00:00,0,0,6.56,9.85,59,6.0032,1,2011-01-15,14,20,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
326,2011-01-15 02:00:00,0,0,6.56,9.85,59,6.0032,2,2011-01-15,14,12,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
327,2011-01-15 03:00:00,0,0,6.56,11.365,59,0.0,3,2011-01-15,14,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
328,2011-01-15 04:00:00,0,0,6.56,11.365,59,0.0,4,2011-01-15,14,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
329,2011-01-15 05:00:00,0,0,6.56,11.365,59,0.0,5,2011-01-15,14,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
330,2011-01-15 06:00:00,0,0,5.74,8.335,63,7.0015,6,2011-01-15,14,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
331,2011-01-15 07:00:00,0,0,5.74,10.605,63,0.0,7,2011-01-15,14,10,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
332,2011-01-15 08:00:00,0,0,5.74,7.575,63,8.9981,8,2011-01-15,14,23,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
333,2011-01-15 09:00:00,0,0,6.56,9.09,64,8.9981,9,2011-01-15,14,33,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
334,2011-01-15 10:00:00,0,0,7.38,9.85,59,11.0014,10,2011-01-15,14,59,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
335,2011-01-15 11:00:00,0,0,8.2,9.85,55,15.0013,11,2011-01-15,14,72,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
336,2011-01-15 12:00:00,0,0,9.84,11.365,48,15.0013,12,2011-01-15,14,89,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
337,2011-01-15 13:00:00,0,0,11.48,12.88,38,19.9995,13,2011-01-15,14,101,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
338,2011-01-15 14:00:00,0,0,12.3,14.395,39,19.0012,14,2011-01-15,14,118,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
339,2011-01-15 15:00:00,0,0,13.12,15.91,36,12.998,15,2011-01-15,14,129,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
340,2011-01-15 16:00:00,0,0,13.94,16.665,34,12.998,16,2011-01-15,14,128,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
341,2011-01-15 17:00:00,0,0,13.12,15.15,36,19.0012,17,2011-01-15,14,83,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
342,2011-01-15 18:00:00,0,0,12.3,14.395,45,16.9979,18,2011-01-15,14,84,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
343,2011-01-15 19:00:00,0,0,13.12,15.15,39,16.9979,19,2011-01-15,14,74,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
344,2011-01-15 20:00:00,0,0,13.12,15.15,39,16.9979,20,2011-01-15,14,41,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
345,2011-01-15 21:00:00,0,0,13.12,15.15,39,15.0013,21,2011-01-15,14,57,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
346,2011-01-15 22:00:00,0,0,12.3,15.91,42,7.0015,22,2011-01-15,14,26,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
347,2011-01-15 23:00:00,0,0,12.3,14.395,45,19.0012,23,2011-01-15,14,44,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
348,2011-01-16 00:00:00,0,0,10.66,15.15,56,0.0,0,2011-01-16,15,39,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
349,2011-01-16 01:00:00,0,0,10.66,13.635,56,8.9981,1,2011-01-16,15,23,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
350,2011-01-16 02:00:00,0,0,10.66,14.395,56,6.0032,2,2011-01-16,15,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
351,2011-01-16 03:00:00,0,0,9.02,13.635,69,0.0,3,2011-01-16,15,15,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
352,2011-01-16 04:00:00,0,0,10.66,12.88,56,11.0014,4,2011-01-16,15,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
353,2011-01-16 05:00:00,0,0,10.66,12.88,56,11.0014,5,2011-01-16,15,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
354,2011-01-16 06:00:00,0,0,10.66,12.88,56,11.0014,6,2011-01-16,15,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
355,2011-01-16 07:00:00,0,0,9.84,10.605,56,19.9995,7,2011-01-16,15,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
356,2011-01-16 08:00:00,0,0,9.02,10.605,55,19.0012,8,2011-01-16,15,18,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
357,2011-01-16 09:00:00,0,0,9.02,10.605,51,16.9979,9,2011-01-16,15,32,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
